RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Complain,Satisfaction Score,Card Type,Point Earned
4189,15786153,McKenzie,644,Germany,Male,47,4,137774.11,2,1,1,2876.71,0,0,5,SILVER,556.4441179466808
4190,15759499,Gardiner,598,France,Female,32,4,111156.52,1,1,1,1173.96,0,0,3,SILVER,452.9957137137048
4191,15659568,Atkinson,850,Spain,Female,31,9,121237.65,1,1,1,1346.03,0,0,5,PLATINUM,800.1748702139075
4192,15715597,Onyemauchechi,679,France,Male,36,0,97234.58,1,1,1,2074.77,0,0,5,DIAMOND,407.76006491561634
4193,15610147,Ross,632,France,Male,60,6,0.0,2,0,0,1447.45,0,0,5,SILVER,355.3532549721929
4194,15802362,Newland,550,Spain,Male,45,6,0.0,2,0,0,2292.98,0,0,3,SILVER,750.1312442864036
4195,15660524,Hu,572,Germany,Female,54,9,97382.53,1,1,1,3883.36,0,1,5,GOLD,463.9905822357405
4196,15747168,Sanders,626,Germany,Female,47,7,0.0,1,0,1,2752.41,1,1,5,GOLD,515.0757918846647
4197,15796910,Tsui,625,Spain,Female,57,1,0.0,1,0,0,2986.37,1,1,2,SILVER,441.4208830338527
4198,15707674,Marino,515,France,Female,58,9,131852.81,1,1,0,748.89,0,0,3,SILVER,819.1274583057939
4199,15565706,Akobundu,612,Spain,Male,35,8,0.0,1,1,0,2769.12,0,1,3,SILVER,591.0623940178332
4200,15587596,Morrison,628,Spain,Female,39,1,107553.33,1,1,1,2658.14,0,0,5,DIAMOND,366.79860920098633
4201,15751943,Mai,529,Spain,Female,43,6,0.0,2,0,1,3117.62,0,0,5,GOLD,958.6536397308424
4202,15621227,Hs?eh,668,Germany,Female,46,8,161806.09,1,1,1,2833.35,0,0,3,GOLD,667.4153270839347
4203,15757588,Wright,526,France,Male,30,10,0.0,2,0,0,2396.86,0,0,3,PLATINUM,467.9087994373053
4204,15640922,Demaine,791,France,Female,52,6,0.0,1,1,1,2012.01,0,0,4,DIAMOND,734.3116859734794
4205,15567557,Chien,573,France,Male,27,6,128243.03,1,1,1,1779.26,0,0,4,DIAMOND,705.4854194278702
4206,15670103,Dickinson,565,France,Female,38,3,126645.13,1,1,0,1942.74,0,0,3,DIAMOND,606.9314460977334
4207,15720929,Kazantseva,604,France,Female,47,8,62094.71,3,0,0,666.45,0,1,3,PLATINUM,434.8731382473901
4208,15732774,Marchesi,656,France,Male,37,4,112291.34,1,1,1,242.47,0,0,3,SILVER,663.5743453923909
4209,15628558,Pan,447,France,Female,44,3,89188.83,1,1,1,3209.37,0,0,3,PLATINUM,431.1600231829096
4210,15729201,Harewood,682,France,Male,55,3,0.0,1,1,0,2819.47,1,1,2,DIAMOND,482.84108796128345
4211,15731117,Kao,437,Spain,Male,28,5,109161.25,1,1,1,1149.56,0,0,5,GOLD,669.0270660279593
4212,15615207,Yeh,792,Spain,Male,47,6,0.0,1,1,0,1814.85,0,0,3,DIAMOND,877.5753846277605
4213,15773512,Bischof,627,Spain,Female,25,8,0.0,1,1,0,984.95,0,0,3,SILVER,582.5395117965414
4214,15572145,Ashton,767,France,Female,34,5,0.0,2,1,0,1172.79,0,0,4,GOLD,782.6383473401098
4215,15642710,Napolitani,686,France,Male,26,8,0.0,2,1,1,1668.45,0,0,5,DIAMOND,927.3291843690172
4216,15574213,Wilson,789,France,Female,53,7,158271.74,1,1,1,1713.44,1,0,1,SILVER,441.7198657342593
4217,15718852,Uren,794,France,Male,56,0,96951.21,1,1,0,1719.89,0,0,4,PLATINUM,209.0942873304685
4218,15583840,Okechukwu,587,Germany,Male,35,7,0.0,1,1,0,1623.18,0,0,2,DIAMOND,551.8152677432249
4219,15782418,Ku,589,Germany,Female,19,2,83495.11,1,1,0,2210.81,0,1,3,GOLD,965.294688218192
4220,15813504,Onyemachukwu,543,Germany,Female,25,6,146566.01,1,0,1,816.48,0,0,3,PLATINUM,527.3834906111304
4221,15711314,Kao,589,Spain,Female,45,9,0.0,1,0,0,3168.02,0,0,2,SILVER,618.8524017228979
4222,15621064,Russell,701,Germany,Male,23,7,186101.18,2,1,0,1995.44,0,0,5,SILVER,712.1590504070875
4223,15627847,Woronoff,850,France,Male,40,5,0.0,1,1,1,3128.28,0,0,2,DIAMOND,512.2290643356421
4224,15588090,Ferri,726,Germany,Female,51,2,107494.86,2,1,0,1630.97,0,0,2,PLATINUM,1161.281269153877
4225,15735270,Ruggiero,767,Spain,Male,47,10,0.0,1,1,1,3006.03,0,0,2,GOLD,874.5463659879942
4226,15671804,Wilding,648,Spain,Male,36,9,146943.38,2,1,1,3038.9,0,0,5,GOLD,884.4824372239755
4227,15753215,Yashina,651,Spain,Female,36,5,0.0,2,1,1,2696.19,0,0,4,SILVER,537.0695152315149
4228,15789941,Yevseyev,633,France,Female,36,6,125130.28,1,0,0,1380.7,0,0,3,GOLD,408.6617238534204
4229,15691061,Rapuokwu,740,France,Female,37,10,0.0,2,1,0,2532.65,0,0,4,PLATINUM,775.3611295602163
4230,15808326,Maslov,592,France,Female,34,10,0.0,2,1,1,1764.64,0,0,4,DIAMOND,396.0625866779493
4231,15566660,Cole,670,France,Female,41,4,0.0,3,1,0,3397.26,0,0,4,DIAMOND,563.5709399382647
4232,15778947,Sullivan,628,France,Male,36,9,0.0,2,1,1,1479.37,0,0,4,PLATINUM,779.2301493230941
4233,15632977,Hsiao,745,France,Male,47,5,0.0,2,0,0,1874.35,0,1,4,PLATINUM,1085.8086927671975
4234,15591747,Rossi,705,France,Male,32,6,0.0,2,0,1,1438.07,0,0,4,DIAMOND,483.4163273219161
4235,15567335,Allsop,559,France,Female,42,3,0.0,2,1,0,3715.55,0,0,4,DIAMOND,1120.9303296990915
4236,15609299,Chamberlain,595,France,Male,29,4,150685.79,1,1,1,830.53,0,0,3,SILVER,289.8832046197485
4237,15669945,Jackson,492,France,Male,35,9,141359.37,2,1,0,1728.73,0,1,3,PLATINUM,1005.584485928818
4238,15736271,Dumetochukwu,498,France,Female,29,5,0.0,1,1,1,1420.67,0,0,5,GOLD,623.5664923743186
4239,15710390,Uspensky,655,France,Female,39,5,94631.26,2,1,0,2336.08,0,0,4,PLATINUM,470.233024990946
4240,15756481,Garcia,636,France,Female,39,5,118336.14,1,1,0,125.52,0,0,4,GOLD,498.2505164028309
4241,15736730,Soto,634,France,Female,45,4,0.0,1,1,1,1182.62,0,0,5,DIAMOND,808.4994753721732
4242,15626040,McDonald,793,Spain,Male,63,8,0.0,2,0,1,1189.79,0,0,3,GOLD,391.2112105135084
4243,15746553,Castles,526,Germany,Male,50,8,124233.24,1,0,0,2169.45,0,0,1,SILVER,759.8858124568726
4244,15622518,Stephenson,768,France,Female,26,10,51116.26,1,1,0,2988.94,0,0,1,PLATINUM,331.71263783542315
4245,15684908,Davidson,540,Germany,Male,64,5,91869.69,1,0,1,1797.55,0,0,4,SILVER,370.14297368137295
4246,15569446,Tu,732,France,Female,34,6,122338.43,2,1,0,2710.88,0,0,5,PLATINUM,592.281613187462
4247,15777504,Colbert,617,France,Female,30,8,0.0,1,1,0,1296.42,0,0,3,GOLD,783.3820124286938
4248,15677906,Owens,637,Spain,Female,54,5,0.0,1,0,1,2306.81,0,1,3,PLATINUM,558.1463218418752
4249,15703292,Chimezie,573,France,Male,26,6,86270.93,2,1,0,2072.07,0,0,4,GOLD,953.6661757796963
4250,15712938,Genovese,531,France,Male,44,6,0.0,2,1,0,1017.76,0,1,5,PLATINUM,509.9741609093202
4251,15631359,Daluchi,489,France,Female,38,4,117289.92,1,0,0,2904.22,0,0,4,GOLD,412.74162962414766
4252,15720847,Sheffield,601,France,Male,35,8,0.0,2,1,0,2547.48,0,0,4,PLATINUM,583.1358627489524
4253,15787830,Bailey,452,Germany,Male,33,6,153663.27,1,1,1,1172.64,0,0,4,SILVER,1059.170218647642
4254,15599869,Dyson,728,Spain,Female,29,2,0.0,1,1,1,891.96,0,0,5,PLATINUM,431.75428250388165
4255,15592078,Davide,590,Germany,Female,27,5,123599.49,2,1,0,1594.41,0,0,3,SILVER,750.3853498657613
4256,15596228,Uwaezuoke,490,France,Male,29,7,0.0,2,1,0,515.5,0,0,3,SILVER,681.9420253652511
4257,15578462,Hs?,596,Spain,Female,76,10,134208.25,1,1,0,1618.15,0,0,5,DIAMOND,265.8853717216569
4258,15756894,Onwuka,635,France,Male,29,1,0.0,1,0,1,3793.26,0,0,3,GOLD,559.8812808774795
4259,15796167,Flores,782,Germany,Male,35,9,98556.89,2,1,0,2003.61,0,0,5,DIAMOND,692.108067481099
4260,15664808,Nicoll,790,Spain,Female,37,8,0.0,3,0,1,1689.53,0,1,3,PLATINUM,921.228871242577
4261,15664555,Hughes,587,France,Male,40,4,0.0,4,0,1,820.81,0,1,3,PLATINUM,427.77018145749
4262,15607278,Romano,794,Spain,Female,46,10,134593.79,1,1,1,2300.37,0,0,3,DIAMOND,637.6779751632859
4263,15585222,Norman,515,France,Male,41,3,0.0,2,1,1,1251.09,0,0,4,DIAMOND,796.2860538063167
4264,15750299,Davison,746,Spain,Male,24,2,68781.82,1,0,1,1742.89,0,0,3,SILVER,720.6218602925227
4265,15761294,Manna,667,Germany,Female,56,7,137464.04,1,1,0,3754.08,0,0,2,PLATINUM,616.3182547197506
4266,15810454,Reed,709,France,Male,32,10,147307.91,1,0,1,696.62,0,0,4,PLATINUM,689.1619864418723
4267,15673984,Daniels,536,France,Female,35,8,0.0,1,1,0,1684.28,0,0,1,SILVER,522.6127008908676
4268,15609319,Hunt,711,France,Female,41,5,145754.91,1,1,0,987.15,0,0,5,PLATINUM,541.9651516358774
4269,15709941,Feng,753,France,Male,46,5,0.0,3,1,0,1766.83,0,1,3,PLATINUM,816.8863413063707
4270,15580252,Waters,748,France,Male,44,2,112610.77,1,0,0,880.77,0,0,5,GOLD,313.32651937719385
4271,15741275,Yuan,623,France,Female,57,8,71481.79,2,1,1,1931.35,0,0,4,DIAMOND,1167.375137319766
4272,15707132,Yudin,465,France,Male,33,4,0.0,2,0,1,2924.43,0,0,3,GOLD,343.0292229876618
4273,15600708,Calabresi,640,Spain,Female,34,10,77826.8,1,1,0,1861.47,0,0,3,DIAMOND,240.24517001114447
4274,15804787,Onyemauchechukwu,562,France,Male,75,4,87140.85,1,1,1,1236.95,0,0,5,GOLD,680.8080926717288
4275,15690021,Martin,502,Germany,Female,42,6,132002.7,1,0,0,1382.47,0,0,3,SILVER,538.8495057195046
4276,15763895,Hung,536,France,Male,32,2,178011.5,2,1,0,1055.44,0,0,4,GOLD,507.2942282631977
4277,15623478,Maslova,670,Germany,Female,32,5,102954.68,2,0,0,1601.26,0,0,5,SILVER,703.5915541003259
4278,15797910,Zetticci,775,Germany,Male,51,10,123783.25,1,1,1,1911.08,0,0,5,PLATINUM,573.5357658193088
4279,15577751,Pisano,759,Germany,Male,30,10,101802.67,1,0,1,2863.99,0,0,3,GOLD,686.9433739042321
4280,15781777,Sutherland,604,France,Male,33,10,148659.48,1,0,1,1889.95,0,0,3,DIAMOND,655.7981345659424
4281,15740527,Lai,766,Germany,Female,62,9,0.0,1,0,0,916.57,0,0,1,GOLD,217.07415878374303
4282,15721251,Watson,554,Spain,Female,41,7,112152.89,1,0,1,643.26,0,1,3,DIAMOND,263.0823192280979
4283,15602994,Gorbunov,487,France,Female,53,7,89550.85,1,0,0,9.94,0,0,4,SILVER,199.5573011407569
4284,15750769,Padovano,725,France,Male,35,4,75915.75,1,1,0,104.4,0,0,5,SILVER,236.90773622226743
4285,15740175,Raynor,732,Germany,Female,42,5,118889.66,2,0,1,3073.1,0,1,3,GOLD,409.576274534517
4286,15679968,Ting,623,France,Male,40,7,118788.57,1,1,1,2912.72,0,0,5,SILVER,598.1912349890409
4287,15694404,Eberegbulam,781,France,Female,42,4,156555.54,1,1,1,2009.65,0,0,4,DIAMOND,606.9149716903601
4288,15657529,Chin,714,Germany,Male,53,7,99141.86,1,1,0,2276.17,0,0,2,PLATINUM,379.09106846013566
4289,15762882,Manna,577,Germany,Female,31,3,61211.18,1,1,1,1499.7,0,0,3,GOLD,663.1178298451276
4290,15642579,Chang,731,Spain,Female,37,7,128932.4,1,1,1,2484.99,0,0,5,SILVER,741.1715039779913
4291,15598884,Kent,650,Spain,Female,23,4,0.0,1,1,1,893.6,0,0,5,GOLD,340.62929956068166
4292,15770185,Buckley,779,France,Male,32,7,80728.15,1,1,1,1851.04,0,0,3,GOLD,612.3343037283123
4293,15800287,Micco,706,Spain,Female,46,8,127660.46,2,1,0,2844.5,0,1,3,PLATINUM,506.7828025442389
4294,15665861,Avdeev,733,Spain,Male,44,9,106070.89,1,0,1,1186.24,0,0,4,PLATINUM,434.3215896437939
4295,15662203,Bremer,579,Germany,Female,42,8,137560.38,2,1,0,1487.33,0,0,5,PLATINUM,734.4242643870411
4296,15616454,Davidson,476,Germany,Female,34,5,111905.43,1,0,0,2098.45,0,0,2,PLATINUM,927.9186828912892
4297,15702788,Gadsdon,775,France,Male,40,10,126212.64,1,1,1,575.4,0,0,5,DIAMOND,244.69471742657063
4298,15778149,Connolly,538,Spain,Male,68,9,0.0,2,1,1,3331.56,1,1,3,SILVER,849.1390938696959
4299,15680001,McDonald,602,France,Male,38,6,111835.94,2,1,1,3898.33,0,0,5,SILVER,720.5347808730071
4300,15711991,Chiawuotu,615,France,Male,30,6,0.0,2,0,1,3156.36,0,1,5,GOLD,486.1007452474119
4301,15633834,Milne,700,Germany,Female,28,3,99705.69,2,0,1,2325.58,0,0,4,SILVER,707.194381670008
4302,15765266,Fleming,615,France,Male,32,4,0.0,2,0,1,2081.28,0,1,5,PLATINUM,448.75193745403567
4303,15791867,Hicks,544,Germany,Male,44,10,0.0,1,0,0,1807.79,0,0,2,DIAMOND,845.2606833062302
4304,15675380,Logan,573,Spain,Male,56,3,154669.77,1,0,1,2237.94,1,0,1,SILVER,510.465829139184
4305,15770576,Hammond,555,Spain,Male,50,5,128061.0,2,1,1,1164.33,0,0,5,GOLD,880.0060523609451
4306,15775294,Weber,692,France,Female,31,7,0.0,2,1,0,2162.04,1,0,1,SILVER,602.3238584821612
4307,15727059,Lettiere,476,France,Female,40,9,0.0,2,0,1,1152.86,0,0,5,GOLD,660.4407483745698
4308,15702499,Schnaars,770,Spain,Male,46,10,190678.02,1,1,0,941.57,0,0,5,PLATINUM,763.3389104801158
4309,15611699,Tao,641,France,Female,40,5,0.0,1,1,1,1603.89,0,0,3,GOLD,1049.3040593025555
4310,15654000,Algarin,705,France,Female,35,10,0.0,1,1,0,1289.07,0,0,2,PLATINUM,842.8022071653709
4311,15657881,Onyemere,784,France,Male,38,2,136712.91,1,0,1,1239.81,0,0,4,GOLD,1047.2168855222303
4312,15719991,Korovina,727,Spain,Female,52,1,0.0,1,1,0,1512.62,0,0,2,DIAMOND,477.5141515269282
4313,15720687,Chidubem,576,France,Female,41,10,0.0,1,0,0,554.75,0,0,2,SILVER,632.5967666522749
4314,15687079,King,646,Spain,Male,69,4,115462.44,1,1,0,2660.6,0,0,3,GOLD,735.247276929899
4315,15582276,Greco,638,France,Male,34,4,133501.36,1,0,0,2169.74,0,0,3,GOLD,999.700701399304
4316,15763980,Beneventi,632,Germany,Male,30,4,58668.02,1,1,0,2242.62,0,0,4,GOLD,791.7116329956681
4317,15720774,P'eng,850,Spain,Male,44,0,89118.26,1,1,1,1085.37,1,0,1,PLATINUM,572.6063600269614
4318,15592194,Metcalf,492,France,Female,28,5,0.0,2,1,0,882.36,0,0,5,GOLD,713.8448248773421
4319,15803685,Greco,673,Germany,Female,77,6,76510.52,2,0,1,2300.13,0,1,5,GOLD,397.8706752706711
4320,15759456,Lupton,609,Spain,Male,34,4,140694.78,2,1,1,2773.8,0,0,5,DIAMOND,390.1333782860702
4321,15611544,Ibeamaka,701,Germany,Male,36,8,95448.32,2,1,0,2013.47,0,0,5,PLATINUM,1049.6788022801088
4322,15794257,Hsiung,651,France,Male,34,3,91562.99,1,1,1,2124.99,0,0,5,DIAMOND,900.1736173429977
4323,15681697,Rueda,508,France,Male,31,0,72541.48,1,1,0,1552.48,0,0,3,GOLD,573.4615303187526
4324,15579566,Li Fonti,616,Spain,Female,43,5,0.0,1,1,1,777.17,1,0,1,DIAMOND,774.6129196131827
4325,15577970,Alexeeva,489,France,Male,34,6,0.0,1,0,1,2980.06,0,0,4,PLATINUM,890.2280748139456
4326,15727489,Madueke,567,Spain,Female,45,2,157320.51,1,1,1,3149.99,0,0,4,PLATINUM,552.2720884310618
4327,15764284,Torres,714,Spain,Male,27,1,0.0,3,1,1,1344.8,0,0,5,SILVER,812.0131953921212
4328,15581811,Chukwubuikem,678,Germany,Female,30,10,139676.95,2,0,1,2851.56,0,0,3,SILVER,780.2463579339819
4329,15622527,Holloway,581,France,Female,55,4,0.0,1,1,1,2433.41,0,0,5,SILVER,55.29399566425661
4330,15753362,Evdokimov,748,Spain,Male,60,5,0.0,2,1,1,2205.42,0,0,4,DIAMOND,741.575957565244
4331,15666652,Anayolisa,781,France,Female,19,9,0.0,2,1,1,1084.99,0,0,5,PLATINUM,661.6193110702894
4332,15789714,Semmens,691,Spain,Male,21,7,103000.94,1,1,0,1404.9,0,0,3,SILVER,640.4024547888343
4333,15771543,Tu,507,Germany,Male,31,5,134237.07,1,1,1,1534.98,1,0,1,PLATINUM,790.212400667024
4334,15748327,Anderson,724,Germany,Male,34,8,118235.7,2,0,1,501.47,0,0,3,DIAMOND,462.6636982445598
4335,15754649,Fang,705,Spain,Female,57,3,0.0,2,1,0,2841.33,0,0,4,PLATINUM,554.1494805225824
4336,15810460,Fanucci,708,Spain,Female,64,4,0.0,3,0,0,1766.87,0,0,2,PLATINUM,737.9191891251422
4337,15771742,Boyle,580,Germany,Male,38,6,115442.19,2,1,0,766.88,1,1,1,GOLD,650.6390535523126
4338,15642160,Milanesi,850,France,Male,38,9,0.0,2,1,1,1997.22,0,0,4,SILVER,323.3423627191371
4339,15798439,Davidson,714,Spain,Male,25,10,0.0,1,1,1,2313.53,0,0,4,DIAMOND,245.32939347015
4340,15605293,McKay,559,France,Female,43,6,0.0,2,1,1,1572.88,0,0,5,DIAMOND,867.3405424406296
4341,15692631,Bogdanova,577,Spain,Female,44,4,115557.0,1,0,0,1699.61,0,0,4,DIAMOND,742.423918604483
4342,15665376,Lavrentiev,647,Germany,Female,35,7,166518.63,2,1,1,826.22,0,0,3,PLATINUM,692.2742022304419
4343,15772412,Corser,554,Spain,Male,30,10,135370.12,1,1,0,1910.67,1,1,1,PLATINUM,747.7507454518882
4344,15654577,Alexeeva,549,Germany,Male,54,3,0.0,1,1,0,1083.31,0,1,3,DIAMOND,995.5463807957096
4345,15585427,Madueke,528,France,Female,26,6,102073.67,2,0,1,619.33,0,0,3,SILVER,449.30160561165576
4346,15584536,Barber,720,Germany,Male,46,8,0.0,1,1,0,3578.18,0,1,2,GOLD,221.69993796585527
4347,15585853,McCardle,743,Spain,Male,41,6,0.0,1,1,0,3228.17,0,0,3,PLATINUM,1181.6796839934725
4348,15645271,Radcliffe-Brown,615,Germany,Male,24,7,0.0,2,0,0,1987.0,1,1,2,DIAMOND,804.9707502445285
4349,15579387,Ni,635,Germany,Female,44,4,79064.85,2,0,0,100.11,0,0,5,PLATINUM,264.7347460929722
4350,15623107,Chukwumaobim,686,Spain,Male,45,10,74274.87,3,1,0,3225.18,1,1,1,GOLD,394.4531575676119
4351,15754072,Dennis,840,Spain,Female,36,0,0.0,2,1,1,2120.21,0,0,5,GOLD,904.7445829575496
4352,15666163,Hayward,695,France,Male,43,2,100421.1,1,1,0,1618.16,0,0,5,GOLD,810.3652732045127
4353,15765192,Jones,564,France,Male,26,5,84006.88,2,0,1,1148.68,0,0,3,SILVER,619.627919966473
4354,15804822,L?,805,France,Female,31,2,0.0,2,1,1,782.99,0,0,3,PLATINUM,823.2655939224367
4355,15612893,Nelson,558,Spain,Male,45,6,0.0,1,1,1,1958.09,0,0,3,GOLD,380.83638388528107
4356,15593636,Cardus,657,France,Female,39,3,80293.81,1,1,1,2043.15,0,1,5,DIAMOND,459.3970224098337
4357,15693326,Whitehouse,641,France,Female,42,8,125437.14,2,0,0,2902.23,0,0,3,PLATINUM,488.7459650946701
4358,15809901,Johnstone,755,France,Male,36,3,0.0,2,1,1,3181.59,0,0,5,GOLD,378.19219273057377
4359,15759751,Tsui,483,France,Male,48,3,0.0,2,1,0,1408.19,0,0,4,DIAMOND,695.9998685229906
4360,15605425,Chia,545,Germany,Female,44,10,127536.44,1,1,0,3210.88,0,0,3,PLATINUM,716.7490755666998
4361,15801934,Su,678,France,Male,66,3,0.0,2,1,1,2326.84,0,0,3,PLATINUM,453.8108021716657
4362,15592000,Calabresi,781,Germany,Female,48,7,82794.18,1,1,0,2328.99,1,1,1,DIAMOND,416.548743090204
4363,15618695,Ts'ui,571,Spain,Female,22,1,108117.1,1,0,1,1872.09,0,0,5,PLATINUM,749.2464996627334
4364,15637110,McCulloch,634,Spain,Female,35,7,0.0,1,1,1,2790.2,0,0,5,GOLD,463.0792811250109
4365,15727408,Koo,523,Germany,Male,27,3,61688.61,2,1,1,2370.06,0,0,3,GOLD,669.5383176328223
4366,15716328,Miller,501,France,Female,40,6,0.0,2,0,1,1613.1,0,0,4,GOLD,941.1188703255608
4367,15669060,Woolnough,662,France,Male,74,7,0.0,2,1,1,1537.34,0,0,4,SILVER,571.3138412690315
4368,15675854,Douglas,573,Spain,Male,50,6,159304.07,1,0,1,2466.44,1,0,1,SILVER,545.6440083799001
4369,15621116,Fang,648,Germany,Male,33,5,138664.24,1,1,0,2824.93,0,0,4,PLATINUM,812.8837162593172
4370,15781495,Munro,662,France,Female,22,5,126362.57,2,1,1,2286.86,0,0,4,SILVER,395.5875135382736
4371,15740470,Vinogradov,725,France,Male,39,8,160652.45,2,1,1,1328.92,0,0,3,GOLD,915.989529267086
4372,15714391,Lai,563,France,Female,35,10,0.0,1,1,0,2745.25,1,1,1,SILVER,557.7931472365615
4373,15730137,Udegbulam,628,France,Male,31,2,88421.81,1,0,0,2520.91,0,0,3,SILVER,587.896083744944
4374,15596455,Mao,546,Spain,Female,45,6,0.0,1,0,0,492.53,0,1,2,DIAMOND,926.1555384396372
4375,15717290,Onyekaozulu,688,Germany,Male,41,8,112871.19,2,0,0,1773.26,0,0,5,PLATINUM,675.325189094128
4376,15616555,Fu,850,Germany,Male,41,9,60880.68,1,1,0,2083.55,0,0,5,SILVER,770.7800595359953
4377,15659820,Cross,614,France,Female,34,1,0.0,2,1,0,758.48,0,0,4,SILVER,466.1410006786567
4378,15696301,Snider,719,France,Female,37,1,101455.7,1,1,0,2757.0,1,0,2,PLATINUM,453.6319676003077
4379,15771087,Harrison,757,France,Female,71,5,88084.13,2,1,0,3362.1,0,0,5,PLATINUM,583.3915561276497
4380,15808831,Dale,669,France,Male,29,5,0.0,2,1,1,1653.13,0,0,4,GOLD,489.8726499586713
4381,15812241,Udinese,438,Germany,Male,59,5,0.0,1,1,1,770.78,1,0,1,PLATINUM,517.4388646496868
4382,15680370,DeRose,492,France,Male,39,2,0.0,2,0,0,2186.27,0,0,4,PLATINUM,382.2343592063929
4383,15780561,Hay,622,France,Female,39,6,83456.79,2,0,1,2125.82,0,0,3,GOLD,734.3087580598232
4384,15800784,Bruce,645,France,Male,42,4,98298.18,1,1,0,2086.24,0,0,5,DIAMOND,502.2016590925944
4385,15715796,Romani,728,France,Male,37,8,0.0,2,1,1,806.8,0,0,5,PLATINUM,504.0924238290622
4386,15605375,Tseng,651,France,Male,35,7,86911.8,1,1,1,1498.98,0,0,3,PLATINUM,128.07378231468886
4387,15621520,Tang,783,Germany,Female,42,10,139707.28,1,1,0,2109.71,0,0,5,GOLD,372.494269254012
4388,15665460,Isayeva,732,Spain,Female,67,10,0.0,2,1,1,2497.13,0,0,3,DIAMOND,523.0894195368393
4389,15801152,Hill,553,Spain,Female,39,5,142876.98,2,1,0,2847.81,0,0,5,PLATINUM,535.7276587686783
4390,15756425,Barnes,660,France,Male,30,6,146301.31,1,0,0,2107.74,0,1,3,PLATINUM,437.9581297839719
4391,15674328,Moreno,670,France,Female,40,10,47364.45,1,1,0,1663.29,0,0,2,PLATINUM,248.96582808845892
4392,15742404,McGregor,718,France,Male,38,4,0.0,2,1,1,2079.53,0,0,3,SILVER,742.7375099924888
4393,15757140,Genovese,787,France,Male,51,4,58137.08,1,0,0,258.72,0,1,3,DIAMOND,339.4730665782345
4394,15570051,Gill,775,Germany,Female,38,7,179886.41,2,0,1,3917.47,0,0,4,PLATINUM,858.8534330717976
4395,15669175,Ts'ai,479,Germany,Male,24,7,107637.97,2,0,1,761.54,0,0,3,PLATINUM,468.5566681739506
4396,15790324,Green,660,France,Female,20,8,167685.56,1,1,1,1262.42,0,0,3,DIAMOND,531.9405112647077
4397,15691119,Martin,721,Germany,Male,68,1,136525.99,1,0,1,2549.61,0,0,3,SILVER,529.1736181635388
4398,15743478,Johnson,659,Germany,Male,39,6,52106.33,2,1,0,495.88,0,0,5,SILVER,906.5301256999704
4399,15707007,Onio,743,France,Female,39,5,0.0,1,1,1,1559.53,0,0,3,PLATINUM,469.2995599563935
4400,15572547,Vaguine,670,France,Female,45,4,0.0,1,1,0,2041.08,0,0,2,PLATINUM,921.4535387005266
4401,15567063,Manna,766,Germany,Female,34,5,0.0,1,0,0,2392.98,1,1,2,DIAMOND,729.1437740105091
4402,15689633,Toomey,845,Spain,Female,38,9,112803.92,1,1,1,2220.17,0,0,3,DIAMOND,856.7736350092111
4403,15720637,Bell,710,Germany,Female,46,5,120530.34,1,1,1,2610.3,0,0,2,DIAMOND,1008.8140407212128
4404,15616859,Bonwick,602,Germany,Female,43,3,113641.49,4,1,1,735.7,0,0,2,GOLD,949.2313329584474
4405,15766166,Folliero,604,Spain,Male,43,8,145081.72,1,1,0,2159.22,0,0,5,DIAMOND,748.5852223883264
4406,15617655,Holt,564,Spain,Female,35,7,0.0,2,1,1,2283.79,0,0,5,GOLD,748.8798172230859
4407,15623450,Brown,637,Germany,Female,27,5,135842.89,1,1,1,2507.25,0,0,4,DIAMOND,749.5533147154351
4408,15796612,Ch'ang,527,France,Female,31,2,112203.25,1,1,1,2460.81,0,0,4,GOLD,537.3315916193591
4409,15795963,Fiorentini,687,France,Male,34,4,129895.19,1,0,1,2166.83,0,0,5,GOLD,501.5602265473142
4410,15781598,Middleton,756,Germany,Male,41,6,149049.92,1,0,0,3149.48,1,1,2,DIAMOND,487.008830508562
4411,15691871,Millar,503,Germany,Male,42,9,153279.39,1,1,1,1816.22,0,0,3,DIAMOND,298.426248472397
4412,15740345,Osborne,657,Spain,Male,42,2,41473.33,1,1,1,1132.08,0,0,2,GOLD,610.0241309729367
4413,15662626,Feng,666,France,Female,40,9,0.0,2,0,1,1274.95,0,0,4,SILVER,477.1711527479894
4414,15596575,Vale,615,Germany,Male,39,5,113193.51,2,1,0,3084.55,0,0,4,PLATINUM,639.5562561643269
4415,15657321,Arkwookerum,712,Germany,Male,27,5,113174.21,2,1,1,623.69,0,0,5,GOLD,987.1336373599988
4416,15575955,Lujan,764,France,Female,24,8,0.0,2,1,1,957.06,0,0,3,GOLD,360.5156100533442
4417,15743893,Alexeyeva,471,France,Male,42,9,164951.56,1,1,0,2878.66,0,0,4,DIAMOND,800.1274473253889
4418,15697270,Gannon,608,Spain,Male,27,9,153325.1,1,1,1,588.04,0,0,4,SILVER,802.1858902396369
4419,15644356,Prokhorova,682,Spain,Female,47,9,134032.01,1,1,0,1927.61,0,0,5,DIAMOND,715.4547516514984
4420,15677586,Romero,587,Germany,Female,32,7,125445.04,2,1,1,1849.29,0,0,4,SILVER,793.9093352053762
